distance_miles,latitude,longitude,elevation_m
337.00000000000006,53.55508056969127,10.3192602468509,35.092579467292644
338.0,53.54396932774217,10.305905151371114,33.81957491183603
339.0,53.53064562542717,10.31123681724037,19.62278596131612
339.99999999999994,53.53382117264571,10.293670328767261,21.150146231765216
341.0,53.52936706321263,10.27814964059267,18.42699230440184
342.0,53.521861737516986,10.269418352951845,21.097618757920216
342.99999999999994,53.51275403559641,10.256116079063029,36.7776318198957
344.0,53.510001361274504,10.23695332489017,41.54712612234364
345.0,53.49847634694837,10.234705099766387,21.29867054823971
346.0,53.49898049802024,10.215823614114804,5.917890847455348
347.0,53.4962179894389,10.197520204546834,25.45376940983178
348.0,53.50379236261117,10.178868810210021,21.73902968535014
349.0,53.51067854839545,10.157669703793156,5.00432682978719
350.0,53.51524370735904,10.137598073366062,0.22654886423869805
351.00000000000006,53.52630349605625,10.128037589986612,5.112746359779415
352.0,53.53429410914239,10.121746704204847,18.8
353.0,53.54176758594586,10.110195468234009,14.078183642654988
354.00000000000006,53.55052295616685,10.091935705118907,20.392247346638328
355.0,53.5534682872519,10.072150812035906,16.405678201382777
356.0,53.556049400200386,10.050374550248577,11.32495660890674
356.99999999999994,53.553916655131616,10.026793783911083,10.908441147837518
358.0,53.56012193600044,10.010307420553543,4.718391232761943
359.0,53.55909867874979,9.98998427120708,9.175234211563014
359.99999999999994,53.5530298219697,9.9741637166003,16.561883607325093
361.0,53.5457020725174,9.966311346577214,7.8904316680834405
362.0,53.54501896636199,9.948646060012393,7.0
363.0,53.54512412412598,9.926442124526066,15.937339514199344
364.0,53.54462541820729,9.903528553890274,16.627327945630856
365.0,53.545652313026174,9.879853056680378,11.555155729574402
366.0,53.54480475816676,9.85930457732479,0.17598206996276194
367.0,53.538666019508774,9.859219483434725,8.582966814698134
368.0,53.53107589511254,9.850801342310044,6.064946466913487
369.0,53.52849009610045,9.832779519541702,3.4839654805040032
370.0,53.5256712689397,9.822891566532535,2.4939036916982773
371.00000000000006,53.51937574043652,9.811688409073911,1.6208431846331348
372.0,53.50563313619963,9.80810123342162,0.0
373.0,53.49162182607998,9.802185908497101,0.0
374.00000000000006,53.48059517776519,9.800153290852904,1.4380032645531933
375.0,53.47438802414045,9.810056433075948,3.159651068979092
376.0,53.473024099093344,9.82686064639216,9.8150882277892
376.99999999999994,53.46238731454096,9.836170501226949,34.258262633067694
378.0,53.45229616224715,9.837468675985672,71.00163055004849
379.0,53.440640025532495,9.84979584907091,83.78979744036141
379.99999999999994,53.429225670292624,9.840182626735983,105.65117478052989
381.0,53.41604942687329,9.831680467223077,106.27339690965178
382.0,53.407879433761266,9.829618459064093,97.47230005243827
383.0,53.406835618654604,9.84338095178503,99.64497642323984
384.0,53.3983855783806,9.85057380549663,123.40104797115954
385.0,53.39462304777274,9.869797567781458,134.54637603546317
